Specimen Spectra

2.103506e+00	6.979761e+01
2.108514e+00	6.919891e+01
2.113523e+00	6.860298e+01
2.118531e+00	6.800972e+01
2.123539e+00	6.741904e+01
2.128548e+00	6.683085e+01
2.133556e+00	6.624510e+01
2.138564e+00	6.570048e+01
2.143573e+00	6.511936e+01
2.148581e+00	6.454053e+01
2.153589e+00	6.396394e+01
2.158598e+00	6.338957e+01
2.163606e+00	6.281738e+01
2.168614e+00	6.224737e+01
2.173623e+00	6.170236e+01
2.178631e+00	6.113657e+01
2.183639e+00	6.057292e+01
2.188648e+00	6.001142e+01
2.193656e+00	5.945206e+01
2.198664e+00	5.889484e+01
2.203673e+00	5.833976e+01
2.208681e+00	5.778684e+01
2.213689e+00	5.723606e+01
2.218698e+00	5.668746e+01
2.223706e+00	5.614103e+01
2.228715e+00	5.559679e+01
2.233723e+00	5.505475e+01
2.238731e+00	5.451491e+01
2.243740e+00	5.397729e+01
2.248748e+00	5.344187e+01
2.253756e+00	5.290868e+01
2.258765e+00	5.237770e+01
2.263773e+00	5.184892e+01
2.268781e+00	5.132233e+01
2.273790e+00	5.079791e+01
2.278798e+00	5.027565e+01
2.283806e+00	4.975552e+01
2.288815e+00	4.923749e+01
2.293823e+00	4.872153e+01
2.298831e+00	4.820761e+01
2.303840e+00	4.769572e+01
2.308848e+00	4.718583e+01
2.313856e+00	4.667791e+01
2.318865e+00	4.617198e+01
2.323873e+00	4.566801e+01
2.328881e+00	4.516602e+01
2.333890e+00	4.466602e+01
2.338898e+00	4.416803e+01
2.343907e+00	4.367206e+01
2.348915e+00	4.317814e+01
2.353923e+00	4.268629e+01
2.358932e+00	4.219654e+01
2.363940e+00	4.170891e+01
2.368948e+00	4.122341e+01
2.373957e+00	4.074007e+01
2.378965e+00	4.025886e+01
2.383973e+00	3.977980e+01
2.388982e+00	3.930286e+01
2.393990e+00	3.882802e+01
2.398998e+00	3.835524e+01
2.404007e+00	3.788448e+01
2.409015e+00	3.741569e+01
2.414023e+00	3.697166e+01
2.419032e+00	3.650655e+01
2.424040e+00	3.604324e+01
2.429048e+00	3.558165e+01
